Time S,1e-09 A
55.92559255925593,-0.03428257125221705
55.95559555955595,-0.030923411242359977
55.98559855985599,-0.0269697177625544
56.015601560156014,-0.022330699973343034
56.04560456045605,-0.016938612881768365
56.07560756075608,-0.010787871207164072
56.1056105610561,-0.0039916486596499115
56.13561356135614,0.003162350283364989
56.165616561656165,0.010202397927778804
56.1956195619562,0.01655950566609879
56.225622562256234,0.021742846328788708
56.255625562556254,0.025505721940569763
56.28562856285629,0.027889850812269253
56.315631563156316,0.029135620882537183
56.34563456345635,0.029545083933149613
56.37563756375637,0.0293835523527907
56.405640564056405,0.028843396344825217
56.43564356435644,0.02804915463958551
56.46564656465647,0.027077007653029436
56.4956495649565,0.0259732363271771
56.52565256525652,0.024767038287783698
56.555655565556556,0.023478172764951066
56.58565856585659,0.02212115359329074
56.61566156615662,0.02070745127641925
56.64566456645665,0.019246632861851798
56.67566756675667,0.017746957294897635
56.70567056705671,0.016215695896213064
56.73567356735674,0.014659314154686909
56.76567656765677,0.013083582867450566
56.795679567956796,0.011493652924549024
56.82568256825682,0.009894111103300848
56.85568556855686,0.008289025798068724
56.88568856885689,0.006681987265635155
56.91569156915692,0.0050761446811002815
56.94569456945695,0.003474241109440936
56.975697569756974,0.001878646864627448
57.00570057005701,0.0002913914051509059
57.035703570357036,-0.001285806265904041
57.06570657065707,-0.0028515087494461236
57.0957095709571,-0.004404533078421152
57.125712571257125,-0.005943925368931142
57.15571557155716,-0.007468937311391331
57.18571857185719,-0.008979004743671134
57.215721572157214,-0.010473728190366363
57.24572457245725,-0.011952855693857036
57.275727572757276,-0.013416267904446944
57.30573057305731,-0.014863965614574384
57.33573357335734,-0.016296059747306996
57.365736573657365,-0.017712763987721133
57.3957395739574,-0.01911439023308721
57.42574257425743,-0.02050134688322753
57.45574557455746,-0.021874140114548503
57.48574857485748,-0.023233378300562907
57.515751575157516,-0.024579779334024825
57.54575457545755,-0.025914181189541093
57.57575757575758,-0.02723755522035024
57.60576057605761,-0.02855102246679931
57.63576357635763,-0.029855872184404428
57.66576657665767,-0.03115358249870248
57.695769576957694,-0.03244584263791617
57.72577257725773,-0.03373457604601747
57.75577557755776,-0.035021963877165385
57.78577857785778,-0.0363104675382164
57.81578157815782,-0.03760284960500308
57.845784578457845,-0.038902191207328324
57.87578757875788,-0.04021190430255814
57.90579057905791,-0.04153573567483154
57.935793579357934,-0.042877759295520596
57.96579657965797,-0.044242947007346156
57.995799579957996,-0.04563794741912207
58.02580258025803,-0.04706631097214009
58.05580558055806,-0.048530161904443245
58.085808580858085,-0.050034443512929155
58.11581158115812,-0.05158382772311311
58.14581458145815,-0.0531819326565309
58.17581758175818,-0.05483091605067007
58.20582058205821,-0.056530865909334455
58.235823582358236,-0.05827902690827527
58.26582658265827,-0.06006894943950987
58.2958295829583,-0.06188959429781536
58.325832583258325,-0.06372459612719748
58.35583558355835,-0.06555213435566835
58.38583858385839,-0.06734538667486357
58.41584158415842,-0.06907398821983306
58.44584458445845,-0.07070654143446857
58.475847584758476,-0.0722138921245629
58.505850585058504,-0.07357254365260156
58.53585358535854,-0.07476738003886572
58.56585658565857,-0.07579299050933157
58.5958595859586,-0.0766533208450031
58.62586258625863,-0.07735991471470029
58.655865586558654,-0.07792937839686116
58.68586858685869,-0.07838076719475469
58.71587158715872,-0.07873340471394603
58.745874587458744,-0.07900536611412119
58.77587758775878,-0.07921262201930339
58.805880588058805,-0.07936870840532624
58.83588358835884,-0.07948475005495191
58.865886588658874,-0.07956968412301936
58.895889588958894,-0.07963057112766019
58.92589258925893,-0.07967292183120543
58.955895589558956,-0.0797010007625671
58.98589858985899,-0.07971808893398148
59.01590159015902,-0.07972670137136888
59.045904590459045,-0.07972876197808305
59.07590759075908,-0.07972574128403577
59.10591059105911,-0.07971876345168023
59.13591359135914,-0.07970868860979972
59.16591659165916,-0.07969617580045453
59.195919591959196,-0.0796817309096133
59.22592259225923,-0.0796657430788641
59.25592559255926,-0.07964851233823235
59.28592859285929,-0.07963027057665263
59.31593159315931,-0.07961119746678348
59.34593459345935,-0.07959143257298006
59.37593759375938,-0.0795710845742807
59.40594059405941,-0.0795502383021889
59.435943594359436,-0.07952896012393502
59.465946594659464,-0.07950730207054228
59.4959495949595,-0.07948530500898197
59.52595259525953,-0.07946300108845915
59.55595559555956,-0.07944041562971997
59.58595859585959,-0.07941756859042141
59.615961596159615,-0.07939447570321063
59.64596459645965,-0.07937114936323693
59.675967596759676,-0.07934759932179362
59.70597059705971,-0.07932383322974411
59.73597359735974,-0.07929985706547375
59.765976597659765,-0.07927567547115792
59.7959795979598,-0.0792512920201122
59.82598259825983,-0.07922670942705363
59.855985598559855,-0.07920192971718061
59.88598859885989,-0.07917695435907583
59.915991599159916,-0.07915178437293212
59.94599459945995,-0.07912642041546057
59.97599759975998,-0.07910086285002464
60.006000600060005,-0.0795320368079042
60.03600360036004,-0.08010690749403336
60.06600660066007,-0.08043126536374622
60.0960096009601,-0.08065052310288708
60.12601260126012,-0.0808093197524715
60.156015601560156,-0.0809286389225531
60.18601860186019,-0.08102049221393683
60.21602160216022,-0.0810924829753339
60.24602460246025,-0.08114969679335142
60.27602760276027,-0.08119565332039698
60.30603060306031,-0.08123285146296831
60.336033603360335,-0.08126310549173167
60.36603660366037,-0.08128776065800501
60.3960396039604,-0.08130783478528446
60.426042604260424,-0.08132411282270373
60.45604560456046,-0.08133721092997641
60.486048604860486,-0.0813476205640868
60.51605160516052,-0.0813557392905609
60.54605460546055,-0.08136189268126252
60.576057605760575,-0.08136635015374509
60.60606060606061,-0.08136933663707989
60.636063606360636,-0.08137104132003505
60.66606660666067,-0.08137162432695251
60.6960696069607,-0.08137122189694963
60.726072607260726,-0.08136995046344027
60.75607560756076,-0.08136790991164693
60.78607860786079,-0.08136518621127449
60.81608160816082,-0.08136185356660532
60.84608460846085,-0.08135797618835762
60.876087608760876,-0.08135360976510593
60.90609060906091,-0.08134880269321272
60.93609360936094,-0.08134359711064044
60.966096609660966,-0.08133802977004066
60.99609960996099,-0.08133213277908315
61.02610261026103,-0.08132593423044583
61.05610561056106,-0.08131945873956027
61.08610861086109,-0.08131272790486703
61.11611161116112,-0.08130576070270802
61.146114611461144,-0.0812985738268855
61.17611761176118,-0.08129118198124265
61.20612061206121,-0.08128359813224385
61.23612361236124,-0.08127583372736162
61.26612661266127,-0.08126789888424256
61.296129612961295,-0.08125980255481986
61.32613261326133,-0.08125155266790494
61.356135613561364,-0.08124315625326507
61.386138613861384,-0.08123461954976645
61.41614161416142,-0.08122594809971274
61.446144614461446,-0.08121714683125829
61.47614761476148,-0.08120822013051295
61.506150615061514,-0.08119917190470692
61.536153615361535,-0.08119000563760158
61.56615661566157,-0.08118072443817671
61.5961596159616,-0.08117133108340284
61.62616261626163,-0.08116182805589033
61.65616561656166,-0.0811522175770741
61.686168616861686,-0.0811425016364986
61.71617161716172,-0.08113268201771774
61.74617461746175,-0.0811227603211817
61.77617761776178,-0.08111273798447861
61.8061806180618,-0.08110261630028008
61.83618361836184,-0.081092396432268
61.86618661866187,-0.08108207942931288
61.8961896189619,-0.08107166623806501
61.92619261926193,-0.08106115771413742
61.95619561956195,-0.08105055463207374
61.98619861986199,-0.08103985769424564
62.01620162016202,-0.0810290675388322
62.04620462046205,-0.08101818474691967
62.07620762076208,-0.08100720984883629
62.106210621062104,-0.08099614332982778
62.13621362136214,-0.08098498563516392
62.16621662166217,-0.08097373717473992
62.1962196219622,-0.08096239832716577
62.22622262226223,-0.08095096944343792
62.256225622562255,-0.08093945085024896
62.28622862286229,-0.08092784285300365
62.31623162316232,-0.08091614573851115
62.34623462346235,-0.08090435977738845
62.37623762376238,-0.08089248522623325
62.406240624062406,-0.0808805223296163
62.43624362436244,-0.08086847132188522
62.46624662466247,-0.08085633242875552
62.496249624962495,-0.08084410586875053
62.52625262526253,-0.08083179185453067
62.556255625562564,-0.08081939059411404
62.58625862586259,-0.08080690229194183
62.61626162616261,-0.08079432714983807
62.64626462646265,-0.08078166536790347
62.67626762676268,-0.08076891714535027
62.7062706270627,-0.08075608268121694
62.73627362736274,-0.08074316217500911
62.76627662766276,-0.08073015582730665
62.796279627962804,-0.08071706384033643
62.82628262826283,-0.08070388641844943
62.85628562856285,-0.08069062376854612
62.88628862886289,-0.08067727610049412
62.91629162916291,-0.08066384362751945
62.946294629462955,-0.08065032656651715
62.97629762976298,-0.08063672513833071
63.006300630063,-0.08062303956804583
63.036303630363044,-0.0806092700852477
63.066306630663064,-0.08059541692421486
63.096309630963106,-0.0805814803241028
63.126312631263126,-0.0805674605291528
63.15631563156315,-0.0805533577888458
63.186318631863195,-0.08053917235801424
63.216321632163215,-0.08052490449697007
63.246324632463256,-0.08051055447164336
63.27632763276328,-0.08049612255365622
63.306330633063304,-0.08048160902038291
63.336333633363346,-0.08046701415504902
63.366336633663366,-0.08045233824679891
63.39633963396339,-0.08043758159071439
63.42634263426343,-0.08042274448785537
63.456345634563455,-0.08040782724532626
