Time (ms),-200 pA,-150 pA,-100 pA,-50 pA,0 pA
1716.8000488281,-0.3051757813,-50.6591796875,-45.7763671875,-46.9970703125,-45.7763671875
1716.9000244141,-14.0380859375,-47.9125976563,-46.6918945313,-45.166015625,-43.6401367188
1717,-27.4658203125,-49.7436523438,-44.8608398438,-45.7763671875,-45.7763671875
1717.0999755859,-34.7900390625,-47.9125976563,-47.607421875,-46.38671875,-43.0297851563
1717.1999511719,-41.50390625,-48.5229492188,-46.38671875,-46.6918945313,-43.9453125
1717.3000488281,-43.3349609375,-47.9125976563,-46.6918945313,-44.8608398438,-44.2504882813
1717.4000244141,-47.3022460938,-48.2177734375,-45.166015625,-46.38671875,-43.0297851563
1717.5,-47.607421875,-48.2177734375,-45.4711914063,-45.7763671875,-43.0297851563
1717.5999755859,-50.048828125,-48.2177734375,-46.9970703125,-44.8608398438,-41.8090820313
1717.6999511719,-48.828125,-48.5229492188,-43.9453125,-45.166015625,-39.6728515625
1717.8000488281,-50.6591796875,-46.38671875,-44.8608398438,-46.38671875,-33.2641601563
1717.9000244141,-48.5229492188,-47.607421875,-46.6918945313,-45.4711914063,-24.4140625
1718,-49.7436523438,-48.5229492188,-45.7763671875,-44.8608398438,-6.4086914063
1718.0999755859,-50.3540039063,-46.6918945313,-46.0815429688,-44.2504882813,8.2397460938
1718.1999511719,-48.828125,-47.3022460938,-44.8608398438,-43.6401367188,8.8500976563
1718.3000488281,-48.5229492188,-46.38671875,-42.4194335938,-44.5556640625,1.5258789063
1718.4000244141,-48.5229492188,-45.166015625,-36.0107421875,-42.1142578125,-11.2915039063
1718.5,-48.828125,-46.0815429688,-28.9916992188,-37.5366210938,-21.97265625
1718.5999755859,-49.1333007813,-46.6918945313,-15.869140625,-29.296875,-30.2124023438
1718.6999511719,-49.4384765625,-46.6918945313,3.9672851563,-14.3432617188,-34.1796875
1718.8000488281,-49.7436523438,-46.38671875,9.1552734375,4.2724609375,-39.6728515625
1718.9000244141,-49.1333007813,-46.6918945313,1.8310546875,10.0708007813,-43.0297851563
1719,-49.1333007813,-46.6918945313,-12.20703125,2.1362304688,-43.6401367188
1719.0999755859,-48.2177734375,-46.0815429688,-23.8037109375,-10.3759765625,-45.7763671875
1719.1999511719,-48.5229492188,-45.4711914063,-33.2641601563,-22.2778320313,-46.6918945313
1719.3000488281,-47.607421875,-46.0815429688,-39.6728515625,-29.9072265625,-47.9125976563
1719.4000244141,-46.9970703125,-46.0815429688,-43.3349609375,-36.3159179688,-45.7763671875
1719.5,-47.3022460938,-44.2504882813,-46.0815429688,-40.5883789063,-46.38671875
1719.5999755859,-46.0815429688,-44.8608398438,-46.9970703125,-43.9453125,-48.2177734375
1719.6999511719,-46.9970703125,-41.8090820313,-47.3022460938,-46.9970703125,-48.5229492188
1719.8000488281,-46.6918945313,-36.3159179688,-47.9125976563,-45.7763671875,-49.1333007813
1719.9000244141,-47.607421875,-28.6865234375,-47.9125976563,-47.3022460938,-47.3022460938
1720,-47.607421875,-13.427734375,-49.4384765625,-47.9125976563,-46.9970703125
1720.0999755859,-46.9970703125,3.9672851563,-49.1333007813,-49.1333007813,-46.6918945313
1720.1999511719,-47.9125976563,7.6293945313,-50.3540039063,-48.828125,-47.607421875
1720.3000488281,-46.0815429688,-2.44140625,-48.828125,-47.607421875,-48.2177734375
1720.4000244141,-46.38671875,-16.7846679688,-48.5229492188,-49.1333007813,-45.7763671875
1720.5,-46.0815429688,-29.296875,-48.5229492188,-49.1333007813,-46.6918945313
1720.5999755859,-44.8608398438,-37.5366210938,-49.4384765625,-49.1333007813,-47.3022460938
