Time (ms),-200 pA,-150 pA,-100 pA,-50 pA,0 pA
31.5,-42.72460938,-41.80908203,-39.0625,-39.36767578,-42.11425781
31.60000038,-41.80908203,-41.19873047,-39.0625,-40.89355469,-40.28320313
31.70000076,-44.25048828,-39.67285156,-40.28320313,-39.67285156,-39.97802734
31.79999924,-44.86083984,-41.19873047,-39.0625,-40.89355469,-41.80908203
31.89999962,-43.9453125,-41.50390625,-37.84179688,-40.89355469,-40.58837891
32,-43.9453125,-40.28320313,-41.50390625,-40.89355469,-42.41943359
32.09999847,-43.02978516,-40.89355469,-39.67285156,-40.89355469,-40.89355469
32.20000076,-41.80908203,-39.97802734,-38.45214844,-40.58837891,-39.97802734
32.29999924,-41.80908203,-40.58837891,-38.14697266,-39.97802734,-40.89355469
32.40000153,-44.25048828,-39.0625,-39.36767578,-40.58837891,-40.58837891
32.5,-44.86083984,-39.97802734,-39.0625,-39.97802734,-40.58837891
32.59999847,-43.02978516,-40.58837891,-39.0625,-41.80908203,-40.89355469
32.70000076,-43.02978516,-39.67285156,-39.97802734,-39.36767578,-41.80908203
32.79999924,-43.02978516,-41.80908203,-39.36767578,-41.19873047,-40.58837891
32.90000153,-43.9453125,-40.58837891,-40.58837891,-38.45214844,-40.28320313
33,-43.9453125,-41.19873047,-40.28320313,-40.58837891,-40.89355469
33.09999847,-44.55566406,-40.58837891,-39.97802734,-40.28320313,-39.67285156
33.20000076,-43.9453125,-39.67285156,-40.28320313,-39.97802734,-40.58837891
33.29999924,-42.72460938,-39.97802734,-39.67285156,-40.58837891,-39.97802734
33.40000153,-44.86083984,-40.58837891,-39.97802734,-39.0625,-42.41943359
33.5,-43.33496094,-41.50390625,-38.75732422,-40.28320313,-39.0625
33.59999847,-43.02978516,-39.97802734,-39.36767578,-39.0625,-41.50390625
33.70000076,-42.41943359,-39.97802734,-37.84179688,-40.58837891,-39.67285156
33.79999924,-44.25048828,-39.97802734,-37.53662109,-40.58837891,-41.19873047
33.90000153,-43.64013672,-40.89355469,-38.14697266,-39.97802734,-39.97802734
34,-41.80908203,-41.80908203,-38.75732422,-41.19873047,-39.97802734
